path	primary_subsystem	change_scope	conflict_risk	niffler_status	niffler_provenance	niffler_feature_clusters	niffler_report_section	aether_status	aether_provenance	aether_feature_clusters	aether_report_section	final_equal	niffler_to_aether_status	coverage_state
frontend/src/components/common/JsonImportInput.vue	frontend_product	both_changed_diverged	high	M	mapped	integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#7-前台后台和品牌	M	mapped	frontend_ux_i18n:1,integration_merge:2,provider_oauth_management:1	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/components/common/LanguageSwitcher.vue	frontend_product	both_changed_diverged	high	A	mapped	integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#7-前台后台和品牌	A	mapped	frontend_ux_i18n:1	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/components/common/MultiSelect.vue	frontend_product	both_changed_diverged	high	M	mapped	integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#7-前台后台和品牌	M	mapped	auth_security_privacy:1,frontend_ux_i18n:1	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/components/common/PublicFooter.vue	frontend_product	niffler_only	medium	A	mapped	integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	D	mapped
frontend/src/components/common/PublicHeader.vue	frontend_product	niffler_only	medium	A	mapped	integration_merge:2,public_site_image_tools:2	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	D	mapped
frontend/src/components/common/StripePaymentDialog.vue	billing_wallet	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	billing_wallet_payments:2,frontend_ux_i18n:1,integration_merge:2	04-aether-upstream-updates.md#6-p1价格计费相关能力	no	A	mapped
frontend/src/components/common/SystemAnnouncements.vue	frontend_product	niffler_only	medium	A	mapped	integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	D	mapped
frontend/src/components/common/ThemeModeButton.vue	frontend_product	aether_only	low		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#7-前台后台和品牌	A	mapped	frontend_ux_i18n:1	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	A	mapped
frontend/src/components/common/TimeRangePicker.vue	frontend_product	both_changed_diverged	high	M	mapped	integration_merge:2,public_site_image_tools:1,usage_accounting_observability:2	03-niffler-customizations.md#7-前台后台和品牌	M	mapped	frontend_ux_i18n:2,integration_merge:4,routing_scheduler:1,usage_observability:1	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/components/common/TopBarActions.vue	frontend_product	niffler_only	medium	A	mapped	integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	D	mapped
frontend/src/components/common/TopBarBalancePopover.vue	frontend_product	niffler_only	medium	A	mapped	integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	D	mapped
frontend/src/components/common/TopBarUserMenu.vue	frontend_product	niffler_only	medium	A	mapped	integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	D	mapped
frontend/src/components/common/UpdateDialog.vue	frontend_product	both_changed_diverged	high	M	mapped	integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#7-前台后台和品牌	M	mapped	frontend_ux_i18n:1,integration_merge:3,routing_scheduler:1,tunnel_delivery_operations:3	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/components/common/VersionButton.vue	frontend_product	both_changed_diverged	high	M	mapped	integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#7-前台后台和品牌	M	mapped	frontend_ux_i18n:2,integration_merge:4,routing_scheduler:1,tunnel_delivery_operations:2	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/components/common/__tests__/JsonImportInput.spec.ts	frontend_product	aether_only	low		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#7-前台后台和品牌	A	mapped	integration_merge:2,provider_oauth_management:1	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	A	mapped
frontend/src/components/common/__tests__/PublicHeader.spec.ts	frontend_product	niffler_only	medium	A	mapped	integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	D	mapped
frontend/src/components/common/__tests__/ThemeModeButton.spec.ts	frontend_product	aether_only	low		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#7-前台后台和品牌	A	mapped	frontend_ux_i18n:1	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	A	mapped
frontend/src/components/common/__tests__/TimeRangePicker.spec.ts	frontend_product	niffler_only	medium	A	mapped	integration_merge:2,public_site_image_tools:1,usage_accounting_observability:2	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	D	mapped
frontend/src/components/common/index.ts	frontend_product	aether_only	low		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#7-前台后台和品牌	M	mapped	billing_wallet_payments:2,frontend_ux_i18n:1,integration_merge:2	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/components/home/ApiNetworkVisual.vue	frontend_product	niffler_only	medium	A	mapped	integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	D	mapped
frontend/src/components/home/HomeCinematicVisual.vue	frontend_product	niffler_only	medium	A	mapped	integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	D	mapped
frontend/src/components/home/NifflerCinematicLogo.vue	frontend_product	niffler_only	medium	A	mapped	integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	D	mapped
frontend/src/components/home/__tests__/ApiNetworkVisual.spec.ts	frontend_product	niffler_only	medium	A	mapped	integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	D	mapped
frontend/src/components/layout/AppShell.vue	frontend_product	niffler_only	medium	M	mapped	integration_merge:4,public_site_image_tools:2	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/components/layout/SidebarNav.vue	frontend_product	both_changed_diverged	high	M	mapped	integration_merge:3,public_site_image_tools:1	03-niffler-customizations.md#7-前台后台和品牌	M	mapped	frontend_ux_i18n:1,integration_merge:2,runtime_performance:1,workspace_architecture:1	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/components/layout/__tests__/AppShell.spec.ts	frontend_product	niffler_only	medium	A	mapped	integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	D	mapped
frontend/src/components/layout/__tests__/SidebarNav.spec.ts	frontend_product	aether_only	low		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#7-前台后台和品牌	A	mapped	frontend_ux_i18n:1	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	A	mapped
frontend/src/components/stats/ActivityHeatmap.vue	frontend_product	both_changed_diverged	high	M	mapped	integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#7-前台后台和品牌	M	mapped	integration_merge:1,usage_observability:1	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/components/stats/ComparisonCard.vue	frontend_product	niffler_only	medium	M	mapped	integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/components/stats/CostForecastChart.vue	frontend_product	niffler_only	medium	M	mapped	integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/components/stats/LeaderboardControls.vue	frontend_product	niffler_only	medium	M	mapped	integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#7-前台后台和品牌		historical_only	integration_merge:1	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/components/stats/LeaderboardTable.vue	frontend_product	niffler_only	medium	M	mapped	integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#7-前台后台和品牌		historical_only	integration_merge:1	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/components/stats/PercentileChart.vue	frontend_product	niffler_only	medium	M	mapped	content_moderation:1	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/components/stats/QuotaProgressCard.vue	frontend_product	niffler_only	medium	M	mapped	billing_plans_wallet_payments:1,integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/components/ui/__tests__/badge.spec.ts	frontend_product	aether_only	low		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#7-前台后台和品牌	A	mapped	frontend_ux_i18n:1,integration_merge:1	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	A	mapped
frontend/src/components/ui/__tests__/checkbox.spec.ts	frontend_product	aether_only	low		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#7-前台后台和品牌	A	mapped	provider_oauth_management:1	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	A	mapped
frontend/src/components/ui/badge.vue	frontend_product	both_changed_diverged	high	M	mapped	content_moderation:1	03-niffler-customizations.md#7-前台后台和品牌	M	mapped	frontend_ux_i18n:1,integration_merge:1	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/components/ui/button.vue	frontend_product	niffler_only	medium	M	mapped	content_moderation:1	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/components/ui/checkbox.vue	frontend_product	both_changed_diverged	high	M	mapped	provider_pool_management:1	03-niffler-customizations.md#7-前台后台和品牌	M	mapped	integration_merge:1,provider_oauth_management:1	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/components/ui/dialog/Dialog.vue	frontend_product	aether_only	low		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#7-前台后台和品牌	M	mapped	frontend_ux_i18n:2,integration_merge:4	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/components/ui/input.vue	frontend_product	niffler_only	medium	M	mapped	billing_plans_wallet_payments:1,content_moderation:1,integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/components/ui/label.vue	frontend_product	niffler_only	medium	M	mapped	content_moderation:1	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/components/ui/pagination.vue	frontend_product	both_changed_diverged	high	M	mapped	integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#7-前台后台和品牌	M	mapped	frontend_ux_i18n:2,integration_merge:1	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/components/ui/refresh-button.vue	frontend_product	niffler_only	medium	M	mapped	integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/components/ui/select-content.vue	frontend_product	niffler_only	medium	M	mapped	integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/components/ui/sortable-table-head.vue	frontend_product	both_changed_diverged	high	M	mapped	integration_merge:2,provider_pool_management:1,public_site_image_tools:1	03-niffler-customizations.md#7-前台后台和品牌	M	mapped	frontend_ux_i18n:1,integration_merge:1	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/components/ui/switch.vue	frontend_product	niffler_only	medium	M	mapped	content_moderation:1	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/components/ui/table.vue	frontend_product	niffler_only	medium	M	mapped	content_moderation:1,integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/components/ui/tabs-list.vue	frontend_product	niffler_only	medium	M	mapped	content_moderation:1	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/composables/__tests__/useModelTest.spec.ts	frontend_product	niffler_only	medium	A	mapped	integration_merge:1,provider_pool_management:1	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	D	mapped
frontend/src/composables/__tests__/useResizableTableColumns.spec.ts	frontend_product	niffler_only	medium	A	mapped	admin_frontend_experience:1	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	D	mapped
frontend/src/composables/__tests__/useSiteInfo.spec.ts	frontend_product	both_changed_diverged	high	M	mapped	branding_foundation:1	03-niffler-customizations.md#7-前台后台和品牌	M	mapped	frontend_ux_i18n:1,integration_merge:1	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/composables/useAsyncAction.ts	frontend_product	niffler_only	medium	M	mapped	integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/composables/useBillingSummary.ts	frontend_product	niffler_only	medium	A	mapped	integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	D	mapped
frontend/src/composables/useClipboard.ts	frontend_product	niffler_only	medium	M	mapped	integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/composables/useConfirm.ts	frontend_product	both_changed_diverged	high	M	mapped	integration_merge:2,public_site_image_tools:2	03-niffler-customizations.md#7-前台后台和品牌	M	mapped	frontend_ux_i18n:1	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/composables/useCountdownTimer.ts	frontend_product	niffler_only	medium	M	mapped	integration_merge:2,provider_pool_management:1,public_site_image_tools:1	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/composables/useEscapeKey.ts	frontend_product	niffler_only	medium	M	mapped	content_moderation:1	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/composables/useModelTest.ts	frontend_product	both_changed_diverged	high	M	mapped	integration_merge:3,provider_pool_management:2,public_site_image_tools:1	03-niffler-customizations.md#7-前台后台和品牌	M	mapped	integration_merge:1,provider_oauth_management:1	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/composables/usePublicLoginDialog.ts	frontend_product	niffler_only	medium	A	mapped	integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	D	mapped
frontend/src/composables/useResizableTableColumns.ts	frontend_product	niffler_only	medium	A	mapped	admin_frontend_experience:1	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	D	mapped
frontend/src/composables/useSiteInfo.ts	frontend_product	both_changed_diverged	high	M	mapped	branding_foundation:1	03-niffler-customizations.md#7-前台后台和品牌	M	mapped	frontend_ux_i18n:1,integration_merge:1	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/composables/useTTLAnalysis.ts	frontend_product	niffler_only	medium	M	mapped	content_moderation:1,integration_merge:2,public_site_image_tools:2	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/composables/useToast.ts	frontend_product	aether_only	low		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#7-前台后台和品牌	M	mapped	frontend_ux_i18n:1	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/composables/useTotp.ts	frontend_product	niffler_only	medium	M	mapped	integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/config/__tests__/platform-presets.spec.ts	frontend_product	aether_only	low		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#7-前台后台和品牌	A	mapped	frontend_ux_i18n:1	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	A	mapped
frontend/src/config/builtin-tools.ts	frontend_product	both_changed_diverged	high	M	mapped	integration_merge:2,public_site_image_tools:2	03-niffler-customizations.md#7-前台后台和品牌	M	mapped	admin_backup_notifications:2,integration_merge:3	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/config/constants.ts	frontend_product	niffler_only	medium	M	mapped	branding_foundation:1	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/config/demo.ts	frontend_product	niffler_only	medium	M	mapped	integration_merge:2,public_site_image_tools:2	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/config/platform-presets.ts	frontend_product	aether_only	low		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#7-前台后台和品牌	A	mapped	frontend_ux_i18n:1	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	A	mapped
frontend/src/constants/logoPaths.ts	frontend_product	niffler_only	medium	M	mapped	integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	M	mapped
frontend/src/features/admin-email/components/EmailDeliveryHistory.vue	frontend_product	niffler_only	medium	A	mapped	admin_frontend_experience:1,email_registration_auth:1,integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	D	mapped
frontend/src/features/admin-email/utils/__tests__/deliveryPolling.spec.ts	frontend_product	niffler_only	medium	A	mapped	admin_frontend_experience:1	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	D	mapped
frontend/src/features/admin-email/utils/deliveryPolling.ts	frontend_product	niffler_only	medium	A	mapped	admin_frontend_experience:1,integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#7-前台后台和品牌		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#7-p1p2后台通知备份隧道与更新	no	D	mapped
frontend/src/features/api-keys/components/StandaloneKeyFormDialog.vue	auth_security	both_changed_diverged	critical	M	mapped	integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	M	mapped	auth_security_privacy:2,frontend_ux_i18n:1,integration_merge:1	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	M	mapped
frontend/src/features/api-keys/utils/__tests__/ccswitchImport.spec.ts	auth_security	both_changed_diverged	critical	A	mapped	billing_plans_wallet_payments:2,branding_foundation:1,ccswitch_compatibility:1,integration_merge:2,platform_bundle_20260626:1,platform_bundle_20260803:1,release_deployment_operations:1	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	A	mapped	integration_merge:1,provider_oauth_management:1	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	M	mapped
frontend/src/features/api-keys/utils/ccswitchImport.ts	auth_security	both_changed_diverged	critical	A	mapped	billing_plans_wallet_payments:2,branding_foundation:1,ccswitch_compatibility:1,content_moderation:1,integration_merge:2,platform_bundle_20260626:1,platform_bundle_20260803:1,release_deployment_operations:1	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	A	mapped	integration_merge:1,provider_oauth_management:1	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	M	mapped
frontend/src/features/auth/components/AuthDemoAccounts.vue	auth_security	niffler_only	high	A	mapped	admin_frontend_experience:1,integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	D	mapped
frontend/src/features/auth/components/AuthRegisterPrompt.vue	auth_security	niffler_only	high	A	mapped	admin_frontend_experience:1,integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	D	mapped
frontend/src/features/auth/components/AuthTypeSwitch.vue	auth_security	niffler_only	high	A	mapped	admin_frontend_experience:1,integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	D	mapped
frontend/src/features/auth/components/LoginDialog.vue	auth_security	both_changed_diverged	critical	M	mapped	admin_frontend_experience:1,integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	M	mapped	frontend_ux_i18n:2,integration_merge:3	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	M	mapped
frontend/src/features/auth/components/OAuthLoginOptions.vue	auth_security	niffler_only	high	A	mapped	admin_frontend_experience:1,integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	D	mapped
frontend/src/features/auth/components/PasswordResetRequestPanel.vue	auth_security	niffler_only	high	A	mapped	admin_frontend_experience:1,integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	D	mapped
frontend/src/features/auth/components/RegisterDialog.vue	auth_security	both_changed_diverged	critical	M	mapped	content_moderation:1,email_registration_auth:2,integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	M	mapped	auth_security_privacy:1,frontend_ux_i18n:1,integration_merge:1,routing_scheduler:1	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	M	mapped
frontend/src/features/auth/components/TurnstileWidget.vue	auth_security	niffler_only	high	M	mapped	content_moderation:1,integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	M	mapped
frontend/src/features/auth/components/__tests__/LoginDialog.spec.ts	auth_security	both_changed_diverged	critical	M	mapped	admin_frontend_experience:1,branding_foundation:1,integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	M	mapped	admin_backup_notifications:1,frontend_ux_i18n:2,integration_merge:5	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	M	mapped
frontend/src/features/auth/components/__tests__/RegisterDialog.spec.ts	auth_security	both_changed_diverged	critical	M	mapped	integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	M	mapped	frontend_ux_i18n:1	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	M	mapped
frontend/src/features/auth/components/__tests__/RegisterDialog.turnstile.spec.ts	auth_security	both_changed_diverged	critical	M	mapped	integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	M	mapped	auth_security_privacy:1,frontend_ux_i18n:1	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	M	mapped
frontend/src/features/auth/components/__tests__/TurnstileWidget.spec.ts	auth_security	niffler_only	high	M	mapped	integration_merge:2,public_site_image_tools:1	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	M	mapped
